Order_ID,Order_Date,Product,Category,Sales,Quantity
ORD-03893,2024-11-08,Galaxy Tab,Accessories,2557.64,2
ORD-03894,2024-12-05,Samsung S24,Electronics,4440.28,5
ORD-03895,2024-04-28,Dell XPS 13,Camera,4695.57,3
ORD-03896,2023-03-02,Canon R5,Accessories,692.09,2
ORD-03897,2024-03-23,Nikon Z6,Accessories,5327.79,3
ORD-03898,2023-10-01,Galaxy Tab,Accessories,1701.19,5
ORD-03899,2023-03-30,Dell XPS 13,Accessories,5171.67,5
ORD-03900,2023-12-06,Nikon Z6,Camera,1091.75,3
ORD-03901,2023-05-17,MacBook Pro,Electronics,954.95,1
ORD-03902,2023-04-01,iPhone 15,Camera,8968.9,5
ORD-03903,2023-09-08,MacBook Pro,Accessories,1243.28,3
ORD-03904,2023-04-26,DJI Mini 4,Electronics,1344.48,2
ORD-03905,2023-07-22,iPad Air,Accessories,3880.52,3
ORD-03906,2024-03-31,Canon R5,Accessories,1260.07,5
ORD-03907,2024-12-01,Nikon Z6,Electronics,3886.05,4
ORD-03908,2024-02-03,Galaxy Tab,Camera,581.45,5
ORD-03909,2023-08-20,Dell XPS 13,Electronics,2023.73,2
ORD-03910,2024-07-06,iPad Air,Accessories,1580.06,5
ORD-03911,2024-01-12,Samsung S24,Electronics,3111.2,2
ORD-03912,2023-04-29,Galaxy Tab,Electronics,5128.26,4
ORD-03913,2023-02-05,Sony WH-1000,Accessories,1385.24,3
ORD-03914,2023-01-12,Galaxy Tab,Accessories,2300.49,2
ORD-03915,2023-07-17,Galaxy Tab,Electronics,1601.0,1
ORD-03916,2024-11-19,Galaxy Tab,Accessories,2791.17,2
ORD-03917,2023-06-16,Nikon Z6,Camera,2123.75,3
ORD-03918,2023-05-22,iPad Air,Electronics,957.47,3
ORD-03919,2023-01-06,Nikon Z6,Electronics,3346.92,3
ORD-03920,2024-11-06,iPad Air,Accessories,5568.69,5
ORD-03921,2023-09-09,Galaxy Tab,Camera,7169.03,4
ORD-03922,2024-08-07,Samsung S24,Accessories,5761.65,4
ORD-03923,2023-03-06,iPad Air,Camera,7329.85,4
ORD-03924,2023-05-13,Sony WH-1000,Electronics,8558.25,5
ORD-03925,2024-04-10,DJI Mini 4,Electronics,1809.22,2
ORD-03926,2023-09-16,Samsung S24,Camera,1675.38,4
ORD-03927,2024-05-10,Nikon Z6,Electronics,3014.96,2
ORD-03928,2023-05-03,Canon R5,Accessories,3877.05,5
ORD-03929,2023-07-23,iPad Air,Accessories,1081.59,1
ORD-03930,2023-09-20,iPad Air,Electronics,234.7,1
ORD-03931,2024-04-08,iPhone 15,Accessories,854.07,5
ORD-03932,2024-11-17,MacBook Pro,Camera,3432.8,2
ORD-03933,2023-06-29,Samsung S24,Camera,295.86,1
ORD-03934,2023-07-30,Dell XPS 13,Accessories,1074.2,1
ORD-03935,2023-05-08,DJI Mini 4,Accessories,3047.69,2
ORD-03936,2024-11-07,iPad Air,Camera,6504.13,4
ORD-03937,2023-05-08,iPad Air,Accessories,333.52,1
ORD-03938,2023-05-01,iPhone 15,Accessories,3209.02,3
ORD-03939,2024-08-12,iPhone 15,Camera,1384.39,1
ORD-03940,2024-04-12,Samsung S24,Accessories,4833.18,3
ORD-03941,2023-12-17,Dell XPS 13,Camera,6766.87,4
ORD-03942,2024-10-21,iPhone 15,Camera,2561.61,2
ORD-03943,2024-11-11,DJI Mini 4,Electronics,3165.34,2
ORD-03944,2023-08-28,Samsung S24,Camera,4765.05,3
ORD-03945,2024-01-20,Nikon Z6,Electronics,5192.34,3
ORD-03946,2024-04-09,iPad Air,Camera,903.14,3
ORD-03947,2024-02-19,Samsung S24,Electronics,2263.24,2
ORD-03948,2024-11-16,Nikon Z6,Accessories,1630.1,3
ORD-03949,2024-03-27,Nikon Z6,Camera,3747.0,4
ORD-03950,2023-11-05,Samsung S24,Accessories,1808.43,2
ORD-03951,2023-03-22,iPad Air,Camera,7066.09,4
ORD-03952,2024-05-24,Dell XPS 13,Accessories,6850.98,5
ORD-03953,2023-05-26,DJI Mini 4,Accessories,4017.51,3
ORD-03954,2023-01-02,MacBook Pro,Electronics,4169.92,5
ORD-03955,2023-02-11,iPad Air,Camera,5780.13,4
ORD-03956,2023-09-22,Canon R5,Camera,6830.8,4
ORD-03957,2023-08-10,Galaxy Tab,Accessories,7168.61,4
ORD-03958,2023-08-22,Samsung S24,Accessories,1792.46,4
ORD-03959,2024-06-15,iPhone 15,Electronics,639.96,2
ORD-03960,2023-10-24,MacBook Pro,Electronics,482.59,1
ORD-03961,2024-10-05,Canon R5,Camera,2560.39,4
ORD-03962,2024-01-14,iPad Air,Camera,1287.46,4
ORD-03963,2024-12-19,Dell XPS 13,Accessories,1740.52,1
ORD-03964,2024-09-06,iPhone 15,Accessories,2195.82,4
ORD-03965,2024-07-18,Canon R5,Accessories,2605.61,2
ORD-03966,2024-05-09,Nikon Z6,Accessories,1797.4,2
ORD-03967,2024-06-11,iPad Air,Camera,3186.91,5
ORD-03968,2023-04-18,Samsung S24,Camera,8833.06,5
ORD-03969,2024-09-18,Nikon Z6,Electronics,1489.95,1
ORD-03970,2023-06-14,iPad Air,Accessories,7906.64,5
ORD-03971,2024-10-16,Nikon Z6,Accessories,2455.14,5
ORD-03972,2023-05-26,Galaxy Tab,Electronics,9096.78,5
ORD-03973,2023-06-08,Canon R5,Camera,2639.91,3
ORD-03974,2024-10-15,iPhone 15,Electronics,3298.47,4
ORD-03975,2023-05-02,Sony WH-1000,Electronics,5263.78,5
ORD-03976,2024-06-27,iPhone 15,Accessories,2187.46,2
ORD-03977,2023-03-19,Canon R5,Accessories,1081.2,2
ORD-03978,2023-01-30,Samsung S24,Camera,1586.6,2
ORD-03979,2024-02-08,iPad Air,Camera,258.38,2
ORD-03980,2023-08-27,iPad Air,Camera,3485.81,4
ORD-03981,2024-05-06,Nikon Z6,Camera,4277.01,5
ORD-03982,2024-01-14,Dell XPS 13,Accessories,3652.74,3
ORD-03983,2024-06-19,iPhone 15,Camera,1488.05,1
ORD-03984,2023-11-30,iPad Air,Accessories,1757.63,1
ORD-03985,2023-11-22,DJI Mini 4,Electronics,5763.3,4
ORD-03986,2024-09-16,Canon R5,Camera,4517.71,3
ORD-03987,2024-11-01,Nikon Z6,Accessories,2151.31,5
ORD-03988,2023-06-09,Galaxy Tab,Camera,2479.53,2
ORD-03989,2024-05-12,Galaxy Tab,Accessories,7566.67,5
ORD-03990,2023-11-08,Galaxy Tab,Accessories,1533.22,4
ORD-03991,2023-07-07,MacBook Pro,Camera,2506.87,4
ORD-03992,2024-12-08,Galaxy Tab,Electronics,3997.93,5
ORD-03993,2024-01-28,Galaxy Tab,Camera,1062.63,4
ORD-03994,2024-08-01,Galaxy Tab,Electronics,1126.62,5
ORD-03995,2023-05-02,Sony WH-1000,Camera,235.08,2
ORD-03996,2023-04-21,MacBook Pro,Accessories,1811.85,2
ORD-03997,2023-04-16,iPad Air,Accessories,4303.28,5
ORD-03998,2023-09-20,Nikon Z6,Accessories,5199.75,3
ORD-03999,2023-03-21,Canon R5,Accessories,6002.56,4
ORD-04000,2023-06-04,Galaxy Tab,Electronics,305.6,3
ORD-04001,2023-09-23,MacBook Pro,Camera,2079.86,3
ORD-04002,2023-08-30,Nikon Z6,Camera,803.44,4
ORD-04003,2023-10-22,Dell XPS 13,Camera,609.5,2
ORD-04004,2024-08-01,DJI Mini 4,Electronics,2125.09,2
ORD-04005,2024-11-24,Sony WH-1000,Accessories,3986.2,2
ORD-04006,2023-04-30,Galaxy Tab,Accessories,955.61,2
ORD-04007,2023-06-03,Canon R5,Accessories,4481.26,5
ORD-04008,2023-01-24,iPhone 15,Electronics,294.17,2
ORD-04009,2024-08-02,DJI Mini 4,Electronics,2032.64,5
ORD-04010,2024-06-08,Dell XPS 13,Camera,6458.84,5
ORD-04011,2024-09-11,iPhone 15,Accessories,899.85,3
ORD-04012,2023-04-06,Canon R5,Accessories,3427.28,2
ORD-04013,2023-10-27,DJI Mini 4,Electronics,1101.55,1
ORD-04014,2023-05-26,Nikon Z6,Accessories,3927.34,3
ORD-04015,2024-04-21,MacBook Pro,Camera,2029.31,2
ORD-04016,2024-06-01,iPhone 15,Camera,1384.83,1
ORD-04017,2023-05-09,Dell XPS 13,Accessories,1949.68,4
ORD-04018,2024-08-26,MacBook Pro,Accessories,707.0,1
ORD-04019,2024-06-11,Canon R5,Accessories,574.46,1
ORD-04020,2024-06-02,iPhone 15,Camera,4455.53,5
ORD-04021,2023-09-03,iPhone 15,Electronics,3509.31,4
ORD-04022,2024-09-17,Nikon Z6,Camera,4161.61,3
ORD-04023,2024-05-17,Samsung S24,Accessories,4629.59,3
ORD-04024,2024-04-08,iPhone 15,Accessories,1518.8,5
ORD-04025,2024-01-01,Nikon Z6,Accessories,1172.12,1
ORD-04026,2024-06-19,Samsung S24,Electronics,1488.63,1
ORD-04027,2024-03-05,MacBook Pro,Camera,3068.25,3
ORD-04028,2023-09-03,DJI Mini 4,Accessories,3364.46,3
ORD-04029,2023-01-29,Sony WH-1000,Accessories,2027.27,2
ORD-04030,2023-07-02,Sony WH-1000,Camera,2970.06,4
ORD-04031,2023-08-27,Galaxy Tab,Camera,2105.5,4
ORD-04032,2023-07-23,Sony WH-1000,Camera,6116.04,4
ORD-04033,2024-01-23,Canon R5,Camera,2278.17,2
ORD-04034,2024-10-07,Nikon Z6,Accessories,3899.96,2
ORD-04035,2023-03-26,Galaxy Tab,Electronics,3973.9,2
ORD-04036,2023-04-17,MacBook Pro,Camera,3688.47,4
ORD-04037,2024-06-06,Dell XPS 13,Electronics,3738.24,2
ORD-04038,2023-01-05,Canon R5,Accessories,4249.74,3
ORD-04039,2024-09-30,Nikon Z6,Accessories,2823.15,4
ORD-04040,2023-07-23,Sony WH-1000,Camera,1791.7,5
ORD-04041,2024-03-05,Sony WH-1000,Accessories,940.53,2
ORD-04042,2023-09-24,Samsung S24,Camera,5770.21,4
ORD-04043,2023-12-23,DJI Mini 4,Accessories,2186.48,3
ORD-04044,2023-02-25,Dell XPS 13,Camera,909.53,1
ORD-04045,2023-01-20,iPad Air,Camera,6559.01,5
ORD-04046,2024-08-28,Sony WH-1000,Accessories,3945.39,2
ORD-04047,2023-05-10,Dell XPS 13,Camera,1595.34,3
ORD-04048,2024-12-21,Samsung S24,Accessories,3648.64,3
ORD-04049,2023-07-08,Dell XPS 13,Electronics,351.66,3
ORD-04050,2023-04-24,Dell XPS 13,Electronics,1538.26,2
ORD-04051,2023-02-16,iPhone 15,Camera,475.43,2
ORD-04052,2023-03-24,Canon R5,Electronics,2630.06,5
ORD-04053,2024-07-28,Dell XPS 13,Accessories,3310.89,5
ORD-04054,2023-12-06,MacBook Pro,Accessories,2372.35,3
ORD-04055,2024-12-05,DJI Mini 4,Camera,6077.47,4
ORD-04056,2023-10-07,Canon R5,Accessories,526.42,1
ORD-04057,2024-01-21,MacBook Pro,Accessories,2779.14,2
ORD-04058,2024-09-22,MacBook Pro,Electronics,1603.91,3
ORD-04059,2024-05-11,MacBook Pro,Electronics,2922.16,5
ORD-04060,2023-07-01,iPhone 15,Electronics,551.21,2
ORD-04061,2023-03-22,Dell XPS 13,Camera,1474.2,2
ORD-04062,2024-05-01,MacBook Pro,Accessories,208.86,1
ORD-04063,2023-03-28,Samsung S24,Camera,323.39,1
ORD-04064,2023-11-06,Galaxy Tab,Camera,1544.5,1
ORD-04065,2023-09-05,Sony WH-1000,Accessories,1860.69,1
ORD-04066,2023-08-13,Dell XPS 13,Electronics,2535.77,5
ORD-04067,2023-10-10,Canon R5,Electronics,3253.16,4
ORD-04068,2023-11-13,Nikon Z6,Accessories,208.49,1
ORD-04069,2023-06-17,Nikon Z6,Electronics,3756.47,3
ORD-04070,2023-09-27,MacBook Pro,Electronics,7893.77,4
ORD-04071,2023-06-18,Dell XPS 13,Electronics,1353.73,3
ORD-04072,2023-07-18,Galaxy Tab,Camera,3049.94,4
ORD-04073,2023-02-04,iPhone 15,Accessories,5106.23,3
ORD-04074,2023-11-04,Canon R5,Camera,1971.17,1
ORD-04075,2024-05-17,Samsung S24,Camera,7878.93,4
ORD-04076,2023-10-30,Galaxy Tab,Camera,1116.83,2
ORD-04077,2023-09-19,Canon R5,Electronics,4711.8,4
ORD-04078,2024-03-28,Samsung S24,Accessories,347.17,1
ORD-04079,2024-02-24,iPhone 15,Electronics,515.3,1
ORD-04080,2023-12-21,DJI Mini 4,Electronics,8710.26,5
ORD-04081,2024-04-23,iPhone 15,Accessories,2301.44,4
ORD-04082,2024-04-30,Galaxy Tab,Accessories,1386.04,1
ORD-04083,2024-03-19,Sony WH-1000,Electronics,9031.11,5
ORD-04084,2023-10-24,DJI Mini 4,Accessories,363.68,1
ORD-04085,2023-04-12,Dell XPS 13,Accessories,8419.13,5
ORD-04086,2023-10-07,iPad Air,Electronics,967.74,1
ORD-04087,2023-01-01,MacBook Pro,Camera,1730.99,1
ORD-04088,2023-03-23,Canon R5,Accessories,1282.27,5
ORD-04089,2023-10-02,iPhone 15,Accessories,3381.63,5
ORD-04090,2023-08-04,MacBook Pro,Electronics,9377.11,5
ORD-04091,2023-02-25,Nikon Z6,Accessories,8443.37,5
ORD-04092,2023-06-08,Nikon Z6,Camera,6203.4,5
ORD-04093,2024-12-25,iPhone 15,Electronics,4218.87,4
ORD-04094,2023-03-24,Samsung S24,Accessories,1348.33,5
ORD-04095,2023-01-19,Sony WH-1000,Electronics,422.68,3
ORD-04096,2024-03-15,Nikon Z6,Accessories,5314.6,3
ORD-04097,2024-10-29,Nikon Z6,Electronics,3134.71,2
ORD-04098,2023-07-18,Nikon Z6,Camera,1795.95,3
ORD-04099,2023-11-09,Canon R5,Camera,5167.95,3
ORD-04100,2024-11-30,Galaxy Tab,Accessories,2430.86,2
ORD-04101,2023-06-17,MacBook Pro,Accessories,3348.47,4
ORD-04102,2023-01-25,Dell XPS 13,Electronics,7409.12,4
ORD-04103,2023-02-13,iPhone 15,Electronics,1082.51,1
ORD-04104,2023-06-30,Sony WH-1000,Electronics,4015.77,5
ORD-04105,2023-06-28,MacBook Pro,Accessories,3971.28,5
ORD-04106,2024-08-21,Dell XPS 13,Electronics,2572.67,3
ORD-04107,2023-06-20,MacBook Pro,Camera,9081.23,5
ORD-04108,2023-01-07,DJI Mini 4,Accessories,7780.45,4
ORD-04109,2023-05-02,Canon R5,Electronics,1897.11,1
ORD-04110,2023-10-25,iPhone 15,Accessories,4820.25,4
ORD-04111,2023-06-27,MacBook Pro,Camera,9639.7,5
ORD-04112,2024-01-27,Sony WH-1000,Accessories,1624.05,2
ORD-04113,2023-05-09,DJI Mini 4,Camera,2119.47,5
ORD-04114,2023-03-08,Samsung S24,Accessories,5437.82,3
ORD-04115,2023-02-17,iPhone 15,Accessories,2000.11,2
ORD-04116,2023-07-09,Canon R5,Camera,3160.69,2
ORD-04117,2023-01-13,Canon R5,Electronics,1861.23,1
ORD-04118,2024-09-02,iPhone 15,Accessories,2553.58,4
ORD-04119,2023-09-22,iPhone 15,Accessories,2932.1,2
ORD-04120,2024-01-23,DJI Mini 4,Accessories,1874.17,1
ORD-04121,2024-06-23,Galaxy Tab,Electronics,440.48,1
ORD-04122,2024-08-03,DJI Mini 4,Camera,4549.25,3
ORD-04123,2023-07-02,Galaxy Tab,Accessories,854.77,1
ORD-04124,2023-03-05,Nikon Z6,Accessories,5052.62,5
ORD-04125,2023-05-16,Galaxy Tab,Electronics,3944.6,4
ORD-04126,2023-11-21,Sony WH-1000,Electronics,1207.73,4
ORD-04127,2024-09-07,Sony WH-1000,Accessories,5835.58,3
ORD-04128,2023-03-11,Sony WH-1000,Accessories,4758.77,4
ORD-04129,2024-07-15,iPad Air,Electronics,4146.99,5
ORD-04130,2023-08-26,Canon R5,Accessories,7829.57,4
ORD-04131,2024-06-05,Canon R5,Accessories,2415.08,3
ORD-04132,2024-02-12,DJI Mini 4,Accessories,548.91,3
ORD-04133,2023-07-15,DJI Mini 4,Electronics,695.91,1
ORD-04134,2023-07-03,DJI Mini 4,Electronics,1399.27,5
ORD-04135,2023-03-16,iPad Air,Accessories,4862.54,3
ORD-04136,2023-06-21,Dell XPS 13,Electronics,3154.88,4
ORD-04137,2024-08-09,Samsung S24,Accessories,1671.76,1
ORD-04138,2023-04-11,iPhone 15,Camera,1753.33,4
ORD-04139,2023-04-24,MacBook Pro,Electronics,6604.18,5
ORD-04140,2024-01-12,Samsung S24,Accessories,662.73,1
ORD-04141,2023-07-23,Samsung S24,Electronics,679.01,1
ORD-04142,2024-12-26,DJI Mini 4,Accessories,1582.03,4
ORD-04143,2023-08-18,Samsung S24,Electronics,5897.54,4
ORD-04144,2024-04-15,Nikon Z6,Accessories,6874.98,4
ORD-04145,2023-02-19,Canon R5,Camera,9933.85,5
ORD-04146,2023-05-25,Galaxy Tab,Accessories,1246.69,1
ORD-04147,2023-06-12,Nikon Z6,Camera,4279.15,3
ORD-04148,2024-07-14,Samsung S24,Camera,694.13,3
ORD-04149,2023-09-04,DJI Mini 4,Electronics,1733.69,1
ORD-04150,2024-07-26,iPad Air,Electronics,259.64,2
ORD-04151,2024-03-14,Sony WH-1000,Accessories,1792.12,2
ORD-04152,2024-03-23,Canon R5,Accessories,9146.29,5
ORD-04153,2023-11-01,Samsung S24,Electronics,1982.92,1
ORD-04154,2023-02-11,DJI Mini 4,Accessories,1014.4,1
ORD-04155,2024-03-03,Canon R5,Electronics,1290.79,5
ORD-04156,2024-08-08,Sony WH-1000,Accessories,7599.6,5
ORD-04157,2024-05-26,Galaxy Tab,Accessories,3832.75,2
ORD-04158,2024-06-17,Galaxy Tab,Electronics,3829.33,2
ORD-04159,2024-03-21,MacBook Pro,Accessories,582.18,2
ORD-04160,2024-09-03,Samsung S24,Electronics,3747.26,3
ORD-04161,2024-03-06,MacBook Pro,Electronics,562.52,5
ORD-04162,2023-09-14,Sony WH-1000,Camera,2567.73,2
ORD-04163,2023-06-17,MacBook Pro,Camera,3909.74,4
ORD-04164,2024-10-18,DJI Mini 4,Camera,2152.81,5
ORD-04165,2024-06-21,Canon R5,Electronics,6671.57,5
ORD-04166,2023-04-02,Dell XPS 13,Electronics,3468.64,2
ORD-04167,2024-03-31,Sony WH-1000,Electronics,1744.06,2
ORD-04168,2023-08-13,Canon R5,Electronics,1299.54,1
ORD-04169,2023-11-03,iPhone 15,Camera,6513.93,5
ORD-04170,2024-08-21,MacBook Pro,Camera,1488.54,1
ORD-04171,2024-06-02,DJI Mini 4,Accessories,4760.2,5
ORD-04172,2024-10-22,Sony WH-1000,Electronics,2311.53,2
ORD-04173,2023-06-15,iPad Air,Camera,8732.6,5
ORD-04174,2023-10-16,MacBook Pro,Electronics,1003.81,4
ORD-04175,2023-08-28,Samsung S24,Electronics,1992.34,5
ORD-04176,2023-03-04,Canon R5,Camera,898.08,4
ORD-04177,2024-03-12,Canon R5,Accessories,1944.81,5
ORD-04178,2024-04-02,Sony WH-1000,Camera,3905.03,5
ORD-04179,2024-04-19,Galaxy Tab,Camera,1317.9,2
ORD-04180,2023-12-29,iPad Air,Accessories,162.96,1
ORD-04181,2023-11-29,iPad Air,Camera,1730.8,3
ORD-04182,2024-12-23,Nikon Z6,Camera,1932.5,3
ORD-04183,2024-06-17,Samsung S24,Camera,1221.7,4
ORD-04184,2023-02-10,MacBook Pro,Camera,5663.71,4
ORD-04185,2023-11-14,iPad Air,Electronics,4190.66,3
ORD-04186,2024-04-19,DJI Mini 4,Electronics,3339.08,3
ORD-04187,2023-01-21,Nikon Z6,Electronics,910.04,1
ORD-04188,2023-11-20,Sony WH-1000,Camera,1070.95,2
ORD-04189,2024-04-23,iPad Air,Accessories,1907.16,5
ORD-04190,2024-03-24,Dell XPS 13,Electronics,4921.68,4
ORD-04191,2024-07-30,MacBook Pro,Accessories,1730.93,1
ORD-04192,2023-03-20,Nikon Z6,Camera,1709.81,1
ORD-04193,2024-04-11,DJI Mini 4,Accessories,798.86,2
ORD-04194,2023-07-13,Galaxy Tab,Accessories,8262.74,5
ORD-04195,2023-06-02,Samsung S24,Electronics,642.86,1
ORD-04196,2024-03-29,Nikon Z6,Camera,2179.7,2
ORD-04197,2024-08-22,Galaxy Tab,Accessories,1792.13,1
ORD-04198,2023-05-26,MacBook Pro,Electronics,2954.36,4
ORD-04199,2023-03-07,Nikon Z6,Accessories,6623.78,5
ORD-04200,2024-03-17,MacBook Pro,Accessories,2852.64,2
ORD-04201,2023-09-26,MacBook Pro,Electronics,5859.01,5
ORD-04202,2024-12-25,Samsung S24,Accessories,4900.4,4
ORD-04203,2024-01-21,Sony WH-1000,Electronics,1091.35,1
ORD-04204,2024-08-21,iPhone 15,Electronics,662.65,1
ORD-04205,2024-02-25,Sony WH-1000,Camera,2930.06,4
ORD-04206,2023-03-04,iPhone 15,Electronics,1615.75,1
ORD-04207,2023-10-13,DJI Mini 4,Electronics,1542.09,3
ORD-04208,2023-07-17,Galaxy Tab,Accessories,407.92,1
ORD-04209,2023-06-18,DJI Mini 4,Camera,925.47,1
ORD-04210,2024-04-02,Dell XPS 13,Accessories,981.42,5
ORD-04211,2024-07-17,Canon R5,Camera,5121.18,3
ORD-04212,2024-08-20,Sony WH-1000,Accessories,2835.9,3
ORD-04213,2024-07-06,Galaxy Tab,Electronics,3994.04,3
ORD-04214,2024-11-01,MacBook Pro,Camera,1548.35,5
ORD-04215,2023-07-02,Samsung S24,Accessories,8472.95,5
ORD-04216,2024-07-18,Galaxy Tab,Camera,897.93,4
ORD-04217,2023-08-08,Sony WH-1000,Accessories,384.56,3
ORD-04218,2024-03-09,Dell XPS 13,Camera,766.54,2
ORD-04219,2023-11-23,Galaxy Tab,Camera,1928.11,1
ORD-04220,2023-08-19,Nikon Z6,Accessories,2871.17,5
ORD-04221,2024-03-06,Nikon Z6,Accessories,3742.48,2
ORD-04222,2024-12-12,Sony WH-1000,Accessories,3033.27,5
ORD-04223,2023-01-07,iPhone 15,Electronics,5820.09,4
ORD-04224,2023-11-21,MacBook Pro,Camera,1053.91,1
ORD-04225,2024-02-29,Samsung S24,Camera,8460.39,5
ORD-04226,2024-04-29,Canon R5,Camera,3780.97,2
ORD-04227,2024-10-10,MacBook Pro,Electronics,3033.17,3
ORD-04228,2023-02-15,iPhone 15,Accessories,2376.31,3
ORD-04229,2023-09-07,MacBook Pro,Accessories,245.44,1
ORD-04230,2024-12-08,iPad Air,Camera,1878.56,1
ORD-04231,2023-04-01,Canon R5,Electronics,4593.73,3
ORD-04232,2023-01-14,iPad Air,Electronics,7935.83,5
ORD-04233,2024-02-04,Samsung S24,Accessories,2715.05,2
ORD-04234,2023-04-02,iPad Air,Accessories,933.28,5
ORD-04235,2023-11-11,iPhone 15,Accessories,1491.16,1
ORD-04236,2024-06-30,Sony WH-1000,Electronics,2949.07,5
ORD-04237,2023-08-30,Sony WH-1000,Accessories,4459.63,3
ORD-04238,2023-07-16,Samsung S24,Camera,689.92,4
ORD-04239,2023-04-11,DJI Mini 4,Accessories,402.85,3
ORD-04240,2023-02-18,iPhone 15,Camera,5868.29,5
ORD-04241,2024-11-14,Sony WH-1000,Electronics,4918.94,4
ORD-04242,2024-06-10,Nikon Z6,Camera,8371.92,5
ORD-04243,2023-09-30,MacBook Pro,Camera,5425.52,3
ORD-04244,2024-02-23,Canon R5,Electronics,778.29,3
ORD-04245,2023-05-13,Samsung S24,Electronics,2406.96,4
ORD-04246,2024-11-24,Galaxy Tab,Electronics,2636.48,3
ORD-04247,2023-07-21,Nikon Z6,Electronics,1633.88,1
ORD-04248,2023-12-05,Canon R5,Electronics,1213.97,1
ORD-04249,2024-12-04,iPad Air,Camera,6342.55,5
ORD-04250,2024-10-15,iPad Air,Electronics,2932.89,4
ORD-04251,2023-03-11,DJI Mini 4,Camera,5179.25,3
ORD-04252,2023-07-08,Samsung S24,Electronics,1663.65,4
ORD-04253,2024-04-07,DJI Mini 4,Camera,5955.25,5
ORD-04254,2023-03-05,iPad Air,Accessories,3699.4,5
ORD-04255,2023-03-09,Sony WH-1000,Accessories,1023.31,4
ORD-04256,2024-01-02,iPhone 15,Electronics,262.12,1
ORD-04257,2023-05-15,Dell XPS 13,Electronics,4548.07,4
ORD-04258,2023-02-05,Samsung S24,Camera,1968.53,2
ORD-04259,2024-02-18,iPad Air,Camera,8093.53,5
ORD-04260,2024-06-15,Nikon Z6,Camera,6235.18,4
ORD-04261,2023-01-15,iPhone 15,Camera,2551.43,5
ORD-04262,2024-02-27,Samsung S24,Electronics,3487.46,2
ORD-04263,2023-10-27,Canon R5,Camera,329.81,2
ORD-04264,2024-09-15,MacBook Pro,Electronics,226.26,1
ORD-04265,2023-08-07,DJI Mini 4,Accessories,4005.83,3
ORD-04266,2024-12-06,iPhone 15,Camera,5971.68,4
ORD-04267,2024-06-09,DJI Mini 4,Camera,7226.41,5
ORD-04268,2024-04-19,DJI Mini 4,Accessories,4495.94,4
ORD-04269,2023-03-15,MacBook Pro,Camera,7376.55,5
ORD-04270,2023-08-05,Samsung S24,Accessories,2451.68,4
ORD-04271,2023-08-04,DJI Mini 4,Camera,1204.81,3
ORD-04272,2023-07-19,MacBook Pro,Camera,888.51,1
ORD-04273,2023-12-04,MacBook Pro,Camera,3517.57,5
ORD-04274,2024-12-29,Samsung S24,Accessories,6512.14,5
ORD-04275,2024-08-30,iPhone 15,Electronics,7180.5,4
ORD-04276,2023-02-21,MacBook Pro,Electronics,161.29,1
ORD-04277,2023-11-21,iPad Air,Accessories,2988.06,3
ORD-04278,2023-06-24,Dell XPS 13,Electronics,5938.0,5
ORD-04279,2023-12-15,Samsung S24,Electronics,2118.35,5
ORD-04280,2023-05-16,Samsung S24,Camera,7279.07,5
ORD-04281,2023-12-13,MacBook Pro,Accessories,1090.9,4
ORD-04282,2024-08-18,Canon R5,Accessories,4133.0,4
ORD-04283,2023-12-30,iPhone 15,Accessories,3853.79,2
ORD-04284,2024-08-08,Sony WH-1000,Camera,1067.14,2
ORD-04285,2023-05-24,Nikon Z6,Electronics,4188.86,4
ORD-04286,2023-01-01,MacBook Pro,Electronics,1285.59,4
ORD-04287,2023-09-10,Galaxy Tab,Electronics,1144.91,4
ORD-04288,2023-05-08,iPad Air,Camera,5914.91,4
ORD-04289,2023-10-10,MacBook Pro,Electronics,3540.88,2
ORD-04290,2024-07-20,DJI Mini 4,Accessories,3952.8,4
ORD-04291,2023-05-08,iPad Air,Accessories,1625.76,4
ORD-04292,2024-10-27,Dell XPS 13,Camera,4199.4,3
ORD-04293,2023-09-15,Canon R5,Electronics,1086.4,3
ORD-04294,2024-01-27,Canon R5,Accessories,1964.76,2
ORD-04295,2024-10-12,Nikon Z6,Accessories,4318.48,3
ORD-04296,2023-05-05,Nikon Z6,Accessories,813.65,1
ORD-04297,2023-02-26,Galaxy Tab,Camera,183.64,1
ORD-04298,2023-01-30,Dell XPS 13,Accessories,1570.8,2
ORD-04299,2023-03-08,DJI Mini 4,Electronics,1860.18,1
ORD-04300,2024-08-19,Canon R5,Accessories,5419.83,5
ORD-04301,2023-07-20,DJI Mini 4,Accessories,796.61,2
ORD-04302,2023-01-01,DJI Mini 4,Electronics,664.88,3
ORD-04303,2024-03-29,MacBook Pro,Accessories,426.69,2
ORD-04304,2023-04-24,Sony WH-1000,Accessories,4538.94,3
ORD-04305,2023-04-11,Nikon Z6,Electronics,2263.55,3
ORD-04306,2024-10-11,Galaxy Tab,Electronics,1407.45,4
ORD-04307,2023-02-22,Samsung S24,Accessories,3377.62,2
ORD-04308,2023-04-16,Canon R5,Accessories,3206.08,2
ORD-04309,2023-06-20,Canon R5,Electronics,2002.31,3
ORD-04310,2023-09-18,MacBook Pro,Electronics,2998.18,5
ORD-04311,2024-01-30,Samsung S24,Electronics,1787.57,4
